BANK_ID,AGE,MARITAL_STATUS,GENDER,EDUCATION,STATE,OCCUPATION,OCC_DESC
20391,32,Married,Female,No Formal Education / Unknown,Selangor Darul Ehsan,"Clerical Support Workers, Office - General Office Clerks",NON-EXECUTIVE
20652,31,Married,Male,Secondary,Johor Darul Takzim,"Associate Professionals/Technician/Asst/Supervisor/Executive, Science/Engineering - Physical/Enginee",EXECUTIVE AND ABOVE
21122,31,Single,Female,No Formal Education / Unknown,Sabah,Sales Workers - Stall/Market/Kiosk Salesperson/promoter/Florist/,NON-EXECUTIVE
21376,31,Single,Male,College/ University,Selangor Darul Ehsan,"Professionals, Sales/Marketing/Public Relations/Corporate Comm Exec/Publicity Agent/Sales Representa",EXECUTIVE AND ABOVE
21581,31,Married,Female,No Formal Education / Unknown,Selangor Darul Ehsan,"Associate Professionals, Administrative/Specialized - Administrative Officer/Executive",MANAGER OR SUPERVISOR
21876,30,Married,Male,Secondary,Sarawak,"Associate Professionals/Technician/Asst/Supervisor/Executive, Science/Engineering - Physical/Enginee",EXECUTIVE AND ABOVE
22252,30,Single,Female,College/ University,Melaka,"Professionals, Teaching, Teachers - Secondary Education/Pre-university/Officer, education graduate s",GOVT SERVANT
22272,30,Single,Male,College/ University,Selangor Darul Ehsan,Elementary - Cleaners/Helpers/Laundress/Housekeeper/Chambermaid/Porter/Hotel Bellman/Washer/Tea Lady,NON-EXECUTIVE
23015,29,Single,Male,No Formal Education / Unknown,WP - Kuala Lumpur,"Clerical Support Workers, Office - General Office Clerks",NON-EXECUTIVE
23027,29,Single,Female,No Formal Education / Unknown,Selangor Darul Ehsan,Outside Labour Force - Student,STUDENT
23042,29,Single,Female,No Formal Education / Unknown,Selangor Darul Ehsan,"Clerical Support Workers, Office - General Office Clerks",NON-EXECUTIVE
23248,29,Single,Male,College/ University,Pahang Darul Makmur,"Professionals, IT/Communication Tech - Software/System/Application Analysts",OTHERS
23340,29,Single,Male,No Formal Education / Unknown,Pahang Darul Makmur,"Professionals, Teaching, Teachers - Secondary Education/Pre-university/Officer, education graduate s",GOVT SERVANT
23344,29,Single,Male,No Formal Education / Unknown,Selangor Darul Ehsan,Outside Labour Force - Student,STUDENT
24179,28,Single,Male,No Formal Education / Unknown,Pulau Pinang,Plant/Machine Operators/Assemblers  - Stationary Plant/Machine Operators,NON-EXECUTIVE
24671,28,Single,Male,No Formal Education / Unknown,Perak Darul Ridzuan,"Associate Professionals, Administrative/Specialized - Administrative Officer/Executive",MANAGER OR SUPERVISOR
24673,28,Married,Male,No Formal Education / Unknown,Terengganu Darul Iman,Elementary - Cleaners/Helpers/Laundress/Housekeeper/Chambermaid/Porter/Hotel Bellman/Washer/Tea Lady,NON-EXECUTIVE
25067,27,Single,Female,No Formal Education / Unknown,Sabah,Elementary - Cleaners/Helpers/Laundress/Housekeeper/Chambermaid/Porter/Hotel Bellman/Washer/Tea Lady,NON-EXECUTIVE
25124,27,Single,Female,Secondary,Selangor Darul Ehsan,Outside Labour Force - Student,STUDENT
25329,27,Single,Male,Bachelor,Perak Darul Ridzuan,"Professionals, Engineer (Incl. Electrotechnology) Industrial/Production/Environmental/Mechanical/Che",PROFESSIONAL
25378,27,Single,Male,,Pulau Pinang,"Professionals, Engineer (Incl. Electrotechnology) Industrial/Production/Environmental/Mechanical/Che",PROFESSIONAL
25827,27,Single,Female,No Formal Education / Unknown,Kelantan Darul Naim,"Professionals, Passenger/Cargo Aircraft - Air Pilot/Controller/Flight Navigator/Instructor/Engineer/",OTHERS
25865,27,Single,Male,,Selangor Darul Ehsan,Plant/Machine Operators/Assemblers  - Stationary Plant/Machine Operators,NON-EXECUTIVE
25960,27,Single,Male,No Formal Education / Unknown,Terengganu Darul Iman,"Craft,Metal/Machinery/Mechanics & Repairers/Related Trades Workers - Others",OTHERS
26779,26,Single,Female,No Formal Education / Unknown,Selangor Darul Ehsan,"Associate Professionals, Administrative/Specialized - Others",OTHERS
26892,26,Single,Female,No Formal Education / Unknown,Kelantan Darul Naim,"Associate Professionals, Administrative/Specialized - Administrative Officer/Executive",MANAGER OR SUPERVISOR
26916,26,Single,Female,Secondary,Kelantan Darul Naim,Plant/Machine Operators/Assemblers  - Stationary Plant/Machine Operators,NON-EXECUTIVE
27102,26,Single,Male,No Formal Education / Unknown,WP - Kuala Lumpur,"Associate Professionals, Administrative/Specialized - Others",OTHERS
27532,25,Single,Male,No Formal Education / Unknown,Selangor Darul Ehsan,Outside Labour Force - Student,STUDENT
27553,25,Single,Male,No Formal Education / Unknown,Selangor Darul Ehsan,"Clerical Support Workers, Office - General Office Clerks",NON-EXECUTIVE
28009,25,Single,Male,,Johor Darul Takzim,"Elementary, Transport/Storage, Hand/Pedal Vehicle - Taxi/Trishaw/Bus/Car/Van/Lorry Drivers",OTHERS
28092,25,Single,Male,,Perak Darul Ridzuan,Plant/Machine Operators/Assemblers  - Stationary Plant/Machine Operators,NON-EXECUTIVE
28846,23,Single,Female,No Formal Education / Unknown,Negeri Sembilan Darul Khusus,Sales Workers - Stall/Market/Kiosk Salesperson/promoter/Florist/,NON-EXECUTIVE
28879,23,Single,Male,No Formal Education / Unknown,Perak Darul Ridzuan,"Associate Professionals, Regulatory Government - Police Officers (L/Corporal to Sub Inspectors)",GOVT SERVANT
28932,23,Single,Male,,Selangor Darul Ehsan,"Associate Professionals, Culinary - Chefs/Other Related",OTHERS
29305,22,Single,Female,,Selangor Darul Ehsan,"Professionals, Sales/Marketing/Public Relations/Corporate Comm Exec/Publicity Agent/Sales Representa",EXECUTIVE AND ABOVE
10062,56,Married,Female,Secondary,Selangor Darul Ehsan,"Associate Professionals, Administrative/Specialized - Administrative Officer/Executive",MANAGER OR SUPERVISOR
10428,53,Married,Female,No Formal Education / Unknown,Perak Darul Ridzuan,"Professionals, Teaching, Teachers/Lecturers/Tutors - Others/Home Teachers/Special Need Teachers For",GOVT SERVANT
10464,53,Single,Female,Professional,Pulau Pinang,"Managers, Administrative/Commercial Managers/Account/Credit/Finance/HR/Insurance/Treasury/Audit/IR/O",MANAGER OR SUPERVISOR
10790,51,Married,Male,College/ University,WP - Kuala Lumpur,"Managers, Managing Directors/Chief Executives/ Chairman/President/Director Enterprise/Organization",CEO/DIRECTOR
10807,51,Married,Male,,Johor Darul Takzim,"Plant/Machine,  Drivers/Mobile Plant Operators/Related Workers - Heavy Truck/Bus Drivers",OTHERS
11047,49,Married,Male,No Formal Education / Unknown,Kedah Darul Aman,"Associate Professionals/Technician/Asst/Supervisor/Executive, Science/Engineering - Physical/Enginee",EXECUTIVE AND ABOVE
11055,49,Married,Male,Secondary,Melaka,"Associate Professionals/Technician/Asst/Supervisor/Executive, Science/Engineering - Physical/Enginee",EXECUTIVE AND ABOVE
11296,48,Married,Female,No Formal Education / Unknown,Negeri Sembilan Darul Khusus,Plant/Machine Operators/Assemblers  - Stationary Plant/Machine Operators,NON-EXECUTIVE
11368,48,Married,Male,Secondary,WP - Kuala Lumpur,"Associate Professionals/Technician/Asst/Supervisor/Executive, Science/Engineering - Life Science/bio",OTHERS
11715,47,Married,Female,Secondary,Negeri Sembilan Darul Khusus,Plant/Machine Operators/Assemblers  - Stationary Plant/Machine Operators,NON-EXECUTIVE
11874,46,Married,Female,Bachelor,Negeri Sembilan Darul Khusus,"Associate Professionals, Administrative/Specialized - Administrative Officer/Executive",MANAGER OR SUPERVISOR
11941,46,Married,Female,,Johor Darul Takzim,"Service and Sales Workers, Personal Services - Waiters/Waitress/Bartenders/Dang Pawara/Food & Bevera",OTHERS
11959,46,Married,Male,No Formal Education / Unknown,Pahang Darul Makmur,Sales Workers - Stall/Market/Kiosk Salesperson/promoter/Florist/,NON-EXECUTIVE
12061,46,Married,Female,,WP - Kuala Lumpur,"Associate Professionals, Administrative/Specialized - Administrative Officer/Executive",MANAGER OR SUPERVISOR
12548,44,Married,Male,No Formal Education / Unknown,Negeri Sembilan Darul Khusus,"Professionals, Administration/Policy Analyst/Market/Business Research/Admin Exec/Registrar College/U",EXECUTIVE AND ABOVE
13176,43,Married,Female,Secondary,WP - Kuala Lumpur,"Service and Sales Workers, Personal Services - Travel Attendants, Air/Flight/Train/Floor Stewards/St",NON-EXECUTIVE
13209,43,Single,Female,Masters,WP - Kuala Lumpur,"Managers, Administrative/Commercial Managers/Account/Credit/Finance/HR/Insurance/Treasury/Audit/IR/O",MANAGER OR SUPERVISOR
13230,43,Married,Male,College/ University,Selangor Darul Ehsan,"Professionals, Administration/Policy Analyst/Market/Business Research/Admin Exec/Registrar College/U",EXECUTIVE AND ABOVE
13347,42,Married,Male,,Pahang Darul Makmur,"Associate Professionals, Administrative/Specialized - Administrative Officer/Executive",MANAGER OR SUPERVISOR
13368,42,Married,Male,No Formal Education / Unknown,Negeri Sembilan Darul Khusus,"Associate Professionals, Business/Admin, Sale/Purchase Agents/Brokers - Commercial Sales",SELF EMPLOYED
13490,42,Married,Male,No Formal Education / Unknown,Pahang Darul Makmur,"Associate Professionals, Administrative/Specialized - Administrative Officer/Executive",MANAGER OR SUPERVISOR
13519,42,Married,Male,No Formal Education / Unknown,Selangor Darul Ehsan,"Associate Professionals, Administrative/Specialized - Administrative Officer/Executive",MANAGER OR SUPERVISOR
13560,42,Married,Male,No Formal Education / Unknown,Selangor Darul Ehsan,"Professionals, Teaching, Teachers - Technology Skill/Technical Trainers",OTHERS
13597,42,Married,Female,Secondary,Selangor Darul Ehsan,"Associate Professionals, Business/Admin, Financial/Mathematical - Credit/Loans/Financing Officers/Ex",OTHERS
13626,42,Married,Male,No Formal Education / Unknown,WP - Kuala Lumpur,"Associate Professionals, Administrative/Specialized - Administrative Officer/Executive",MANAGER OR SUPERVISOR
13810,41,Married,Male,Secondary,WP - Kuala Lumpur,"Associate Professionals, Administrative/Specialized - Administrative Officer/Executive",MANAGER OR SUPERVISOR
13923,41,Single,Male,No Formal Education / Unknown,Negeri Sembilan Darul Khusus,"Associate Professionals/Technician/Asst/Supervisor/Executive, Science/Engineering - Physical/Enginee",EXECUTIVE AND ABOVE
13989,41,Married,Male,No Formal Education / Unknown,Pulau Pinang,"Managers, Administrative/Commercial Managers/Account/Credit/Finance/HR/Insurance/Treasury/Audit/IR/O",MANAGER OR SUPERVISOR
14087,41,Single,Male,No Formal Education / Unknown,WP - Kuala Lumpur,"Managers, Administrative/Commercial Managers/Account/Credit/Finance/HR/Insurance/Treasury/Audit/IR/O",MANAGER OR SUPERVISOR
14116,41,Married,Female,No Formal Education / Unknown,Selangor Darul Ehsan,Plant/Machine Operators/Assemblers  - Stationary Plant/Machine Operators,NON-EXECUTIVE
14324,40,Married,Male,No Formal Education / Unknown,Kedah Darul Aman,"Associate Professionals/Technician/Asst/Supervisor/Executive, Science/Engineering - Ship/Aircraft/Tr",OTHERS
14370,40,Married,Male,No Formal Education / Unknown,Melaka,"Professionals, Engineer (Incl. Electrotechnology) Industrial/Production/Environmental/Mechanical/Che",PROFESSIONAL
14425,40,Not Applicable / Blank,Female,No Formal Education / Unknown,Johor Darul Takzim,"Associate Professionals, Business/Admin, Sale/Purchase Agents/Brokers - Business Services",SELF EMPLOYED
14461,40,Single,Male,No Formal Education / Unknown,Kedah Darul Aman,"Professionals, Engineer (Incl. Electrotechnology) Industrial/Production/Environmental/Mechanical/Che",PROFESSIONAL
14968,39,Married,Male,Secondary,Pahang Darul Makmur,"Craft,Metal/Machinery/Mechanics & Repairers/Related Trades Workers - Others",OTHERS
15021,39,Married,Male,,Selangor Darul Ehsan,"Associate Professionals, Administrative/Specialized - Administrative Officer/Executive",MANAGER OR SUPERVISOR
15811,38,Married,Female,College/ University,Perak Darul Ridzuan,"Associate Professionals/Technician/Asst/Supervisor/Executive, Health - Nursing/Midwifery",GOVT SERVANT
15919,37,Married,Male,College/ University,Selangor Darul Ehsan,Plant/Machine Operators/Assemblers  - Stationary Plant/Machine Operators,NON-EXECUTIVE
15978,37,Single,Male,No Formal Education / Unknown,Terengganu Darul Iman,Outside Labour Force - Student,STUDENT
16070,37,Married,Male,College/ University,Negeri Sembilan Darul Khusus,"Professionals, Administration/Policy Analyst/Market/Business Research/Admin Exec/Registrar College/U",EXECUTIVE AND ABOVE
16101,37,Married,Male,College/ University,Perak Darul Ridzuan,"Associate Professionals/Technician/Asst/Supervisor/Executive, Science/Engineering - Physical/Enginee",EXECUTIVE AND ABOVE
16257,37,Married,Female,No Formal Education / Unknown,Johor Darul Takzim,"Professionals, Sales/Marketing/Public Relations/Corporate Comm Exec/Publicity Agent/Sales Representa",EXECUTIVE AND ABOVE
16321,37,Single,Male,No Formal Education / Unknown,Johor Darul Takzim,Elementary - Cleaners/Helpers/Laundress/Housekeeper/Chambermaid/Porter/Hotel Bellman/Washer/Tea Lady,NON-EXECUTIVE
16325,37,Married,Female,No Formal Education / Unknown,Selangor Darul Ehsan,"Professionals, Administration/Policy Analyst/Market/Business Research/Admin Exec/Registrar College/U",EXECUTIVE AND ABOVE
16441,37,Single,Male,No Formal Education / Unknown,Johor Darul Takzim,Plant/Machine Operators/Assemblers  - Stationary Plant/Machine Operators,NON-EXECUTIVE
16496,36,Single,Female,No Formal Education / Unknown,Melaka,"Associate Professionals/Technician/Asst/Supervisor/Executive, Science/Engineering - Process Control/",OTHERS
17018,36,Single,Female,Bachelor,WP - Kuala Lumpur,"Professionals, Administration/Policy Analyst/Market/Business Research/Admin Exec/Registrar College/U",EXECUTIVE AND ABOVE
17134,36,Married,Female,Secondary,Selangor Darul Ehsan,"Clerical Support Workers, Office - General Office Clerks",NON-EXECUTIVE
17256,35,Single,Male,College/ University,Negeri Sembilan Darul Khusus,"Associate Professionals/Technician/Asst/Supervisor/Executive, Science/Engineering - Physical/Enginee",EXECUTIVE AND ABOVE
17258,35,Single,Male,No Formal Education / Unknown,Johor Darul Takzim,"Professionals, Administration/Policy Analyst/Market/Business Research/Admin Exec/Registrar College/U",EXECUTIVE AND ABOVE
17681,35,Single,Male,Bachelor,Terengganu Darul Iman,"Managers, Administrative/Commercial Managers/Account/Credit/Finance/HR/Insurance/Treasury/Audit/IR/O",MANAGER OR SUPERVISOR
18130,34,Single,Male,No Formal Education / Unknown,Selangor Darul Ehsan,"Managers, Administrative/Commercial Managers/Account/Credit/Finance/HR/Insurance/Treasury/Audit/IR/O",MANAGER OR SUPERVISOR
18178,34,Single,Female,No Formal Education / Unknown,Kedah Darul Aman,"Clerical Support Workers, Office - General Office Clerks",NON-EXECUTIVE
18214,34,Single,Male,No Formal Education / Unknown,Selangor Darul Ehsan,"Associate Professionals, Administrative/Specialized - Administrative Officer/Executive",MANAGER OR SUPERVISOR
18553,34,Single,Female,College/ University,WP - Kuala Lumpur,"Professionals, Administration/Policy Analyst/Market/Business Research/Admin Exec/Registrar College/U",EXECUTIVE AND ABOVE
18554,34,Single,Male,No Formal Education / Unknown,Selangor Darul Ehsan,"Associate Professionals/Technician/Asst/Supervisor/Executive, Science/Engineering - Physical/Enginee",EXECUTIVE AND ABOVE
18579,34,Single,Male,No Formal Education / Unknown,Pahang Darul Makmur,"Associate Professionals, Administrative/Specialized - Administrative Officer/Executive",MANAGER OR SUPERVISOR
18608,34,Married,Female,Bachelor,WP - Kuala Lumpur,"Professionals, Teaching, Lecturers/Tutors/Professor - University/College/Higher Education/Dean/Deput",PROFESSIONAL
18762,33,Single,Male,College/ University,Selangor Darul Ehsan,Plant/Machine Operators/Assemblers  - Stationary Plant/Machine Operators,NON-EXECUTIVE
19134,33,Married,Male,,Selangor Darul Ehsan,"Craft,Metal/Machinery/Sheet/Structural Metal/Moulders/Welders/Related Trades Workers - Welders/Flame",OTHERS
19950,32,Married,Male,Secondary,Selangor Darul Ehsan,Plant/Machine Operators/Assemblers  - Stationary Plant/Machine Operators,NON-EXECUTIVE
20161,32,Single,Female,No Formal Education / Unknown,Selangor Darul Ehsan,Outside Labour Force - Student,STUDENT
20250,32,Married,Male,No Formal Education / Unknown,Selangor Darul Ehsan,"Managers, Administrative/Commercial Managers/Account/Credit/Finance/HR/Insurance/Treasury/Audit/IR/O",MANAGER OR SUPERVISOR
20259,32,Married,Male,,Negeri Sembilan Darul Khusus,"Plant/Machine,  Drivers/Mobile Plant Operators/Related Workers - Car/Van/Motorcycle Drivers",NON-EXECUTIVE
20562,31,Single,Male,Bachelor,Selangor Darul Ehsan,"Managers, Administrative/Commercial Managers/Account/Credit/Finance/HR/Insurance/Treasury/Audit/IR/O",MANAGER OR SUPERVISOR
20563,31,Single,Male,No Formal Education / Unknown,Johor Darul Takzim,Plant/Machine Operators/Assemblers  - Stationary Plant/Machine Operators,NON-EXECUTIVE
20822,31,Single,Male,Secondary,Selangor Darul Ehsan,"Associate Professionals, Administrative/Specialized - Administrative Officer/Executive",MANAGER OR SUPERVISOR
20835,31,Married,Male,College/ University,Selangor Darul Ehsan,"Professionals, Administration/Policy Analyst/Market/Business Research/Admin Exec/Registrar College/U",EXECUTIVE AND ABOVE
