BANK_ID,MOBILE,TABLET,samsung,OPPO,HUAWEI,SONY,XIAOMI,LENOVO,ASUS,VIVO,ANDROID,IPHONE_IOS11
25600,0,0,1,0,0,0,0,0,0,0,1,0
25602,1,0,1,0,0,0,0,0,0,0,1,0
25603,1,0,1,0,0,0,0,0,0,0,1,0
25604,1,0,1,0,0,0,0,0,0,0,1,0
25605,1,0,1,0,1,0,0,0,0,0,1,0
25606,0,0,0,0,0,0,0,0,0,0,1,0
25608,1,0,0,0,0,0,0,0,0,0,0,0
25609,1,0,0,0,0,0,1,0,0,0,1,0
25610,1,0,0,0,0,0,0,0,0,0,0,1
25611,1,0,0,0,1,0,0,0,0,0,1,0
25612,1,0,0,0,0,0,0,0,0,0,1,0
25613,1,0,0,0,0,0,0,0,0,0,0,1
25614,0,0,0,0,0,0,0,0,0,0,0,0
25615,1,0,1,0,0,0,0,0,0,0,1,0
25616,1,0,0,0,0,0,0,0,0,1,1,0
25617,1,0,0,0,0,0,0,0,0,0,0,0
25618,1,0,0,0,1,0,0,0,0,0,1,0
25619,1,0,1,0,0,0,0,0,0,0,1,0
25620,0,0,0,0,0,0,0,0,0,0,0,0
25621,1,0,0,1,0,0,0,0,0,0,1,0
25623,1,0,1,0,0,0,0,0,0,0,1,0
25624,1,0,0,0,0,0,0,0,0,0,0,0
25625,1,0,0,0,0,0,0,0,0,0,1,0
25626,1,0,0,0,0,0,0,0,0,0,1,0
25627,1,0,0,0,1,0,0,0,0,0,1,0
25628,1,0,1,0,0,0,0,0,0,0,1,0
25629,1,0,1,1,0,0,0,0,0,1,1,0
25630,1,0,1,0,0,0,0,0,0,0,1,1
25631,0,0,0,0,0,0,0,0,0,0,0,0
25632,1,0,0,0,1,0,0,0,0,0,1,0
25633,1,0,0,0,0,0,0,0,0,0,0,0
25635,1,0,0,0,1,0,0,1,0,0,1,0
25636,1,0,0,0,0,0,1,0,0,0,1,0
25637,0,0,0,0,0,0,0,0,0,0,0,0
25638,1,0,1,0,0,0,0,0,0,0,1,1
25639,1,0,0,0,0,0,1,0,0,0,1,1
25640,1,0,0,0,0,0,0,0,0,0,1,1
25641,0,0,0,0,0,0,0,0,0,0,1,0
25642,1,0,0,0,0,0,0,0,0,0,0,0
25643,1,0,0,0,1,0,0,0,0,0,1,1
25644,1,0,0,0,0,0,0,0,1,0,1,0
25645,0,0,0,0,0,0,0,0,0,0,0,0
25646,1,0,0,0,0,0,0,0,0,0,0,1
25648,1,0,1,0,0,0,0,0,0,0,1,0
25649,1,0,1,0,0,0,1,0,0,0,1,0
25650,1,0,1,0,0,0,0,0,0,0,1,0
25651,1,0,0,0,1,0,0,0,0,0,1,0
25652,1,1,1,0,0,0,0,0,0,0,1,0
25653,1,0,1,0,0,0,1,0,0,0,1,0
25654,0,0,0,0,0,0,0,0,0,0,0,0
25655,1,0,0,0,0,0,0,0,0,0,0,1
25656,1,0,1,0,0,0,0,0,0,0,1,0
25658,1,0,0,0,0,0,0,0,0,0,0,1
25659,1,0,0,0,1,0,0,0,0,0,1,0
25660,1,0,0,0,0,0,0,0,0,0,1,0
25662,1,0,0,0,0,0,0,0,0,0,0,1
25663,1,0,0,0,0,0,0,0,0,0,1,0
25664,1,0,1,0,0,0,0,0,0,1,1,0
25665,1,0,1,0,0,0,0,0,0,1,1,0
25666,1,1,1,0,1,0,0,0,0,0,1,0
25667,1,0,0,0,0,0,0,0,0,0,0,1
25668,1,0,0,0,0,0,0,0,0,0,0,1
25669,1,0,0,0,0,0,0,0,0,0,0,1
25670,1,0,0,0,0,0,0,0,0,1,1,0
25671,1,0,0,0,0,0,0,1,0,0,1,0
25672,1,0,0,0,1,0,0,0,0,0,1,0
25673,1,1,1,0,0,0,0,0,0,0,1,0
25674,0,0,0,0,0,0,0,0,0,0,0,0
25675,1,0,1,0,0,0,0,0,0,0,1,0
25676,0,0,1,0,0,0,0,0,0,0,1,0
25677,1,0,1,0,0,0,0,0,0,0,1,0
25680,1,0,0,0,0,0,0,0,0,0,0,1
25681,1,0,0,0,0,0,0,0,0,0,0,1
25682,1,0,1,0,0,0,0,0,0,0,1,0
25684,0,0,1,0,0,0,0,0,0,0,1,0
25685,1,0,0,0,0,0,0,0,0,0,0,0
25686,1,0,1,0,0,0,0,0,0,0,1,0
25688,1,0,0,0,0,0,0,0,0,0,0,0
25689,1,0,0,0,0,0,0,0,0,0,0,1
25690,0,0,0,0,0,0,0,0,0,0,0,0
25691,1,0,0,0,0,0,0,0,0,0,1,0
25692,1,0,0,0,0,0,0,0,0,0,0,1
25693,1,0,0,0,0,0,0,0,0,0,0,0
25694,1,0,0,0,0,0,0,0,0,0,0,1
25695,1,0,0,1,1,0,0,0,0,0,1,0
25697,1,0,1,0,0,0,0,0,0,0,1,0
25698,1,0,0,0,0,0,0,0,0,0,0,1
25699,1,0,0,0,0,0,0,0,0,0,1,0
25700,1,0,0,0,1,0,0,0,0,0,1,1
25701,1,0,1,0,0,0,0,0,0,1,1,0
25702,1,0,1,0,0,0,0,0,0,0,1,0
25703,0,0,0,0,0,0,0,0,0,0,1,0
25704,1,0,0,0,1,0,0,0,0,0,1,0
25705,1,0,1,0,0,0,0,1,0,0,1,0
25708,1,0,1,0,0,0,0,0,1,0,1,0
25709,1,0,0,0,0,0,0,0,0,1,1,0
25710,1,0,1,0,0,0,0,0,0,0,1,0
25711,1,0,0,0,0,0,0,0,0,0,1,0
25712,1,0,0,0,0,0,0,0,0,0,0,0
25713,1,0,0,0,0,0,0,0,0,0,0,1
25714,0,0,0,0,0,0,0,0,0,0,1,0
25716,1,0,0,0,0,0,0,0,0,0,0,1
25717,1,0,0,0,0,0,0,0,0,0,1,1
25718,1,0,1,0,0,0,0,0,0,0,1,0
25719,1,0,0,0,0,0,0,0,0,0,0,0
25720,1,0,1,0,0,0,0,1,0,0,1,0
25721,0,0,0,0,0,0,0,0,0,0,0,0
25722,1,1,0,1,0,0,0,0,0,0,1,0
25723,1,0,1,0,0,0,0,0,1,0,1,0
25724,1,0,1,0,0,0,0,0,1,0,1,0
25725,0,0,0,0,0,0,0,0,0,0,0,0
25726,1,0,1,0,0,0,0,0,0,0,1,0
25728,1,0,1,0,0,0,0,0,0,0,1,0
25729,1,0,0,0,0,0,0,0,0,0,0,0
25730,1,0,0,0,0,0,0,0,0,0,1,0
25731,1,0,0,0,0,0,0,0,0,0,1,0
25732,1,0,1,0,1,0,0,0,0,0,1,0
25733,1,0,0,0,1,0,0,0,1,0,1,1
25734,1,0,1,0,1,0,0,0,0,0,1,0
25735,1,0,0,0,1,0,0,1,0,0,1,0
25736,1,0,1,0,0,0,0,0,0,0,1,0
25737,1,0,0,0,0,0,1,0,0,0,1,0
25738,1,0,1,0,0,0,0,0,0,0,1,0
25739,1,0,0,0,0,0,0,0,0,0,0,1
25740,1,0,1,0,0,0,0,0,0,0,1,0
25741,1,0,0,0,0,0,0,0,0,0,0,0
25742,1,0,1,0,0,0,0,0,0,0,1,0
25743,1,0,0,0,1,0,0,0,0,0,1,0
25744,1,1,1,0,0,0,0,0,0,0,1,0
25746,1,0,0,0,0,0,0,0,0,0,0,1
25747,1,0,1,0,0,0,0,0,0,0,1,1
25749,1,0,0,0,0,0,0,0,0,0,1,0
25750,1,0,1,0,0,0,0,0,0,0,1,0
25751,1,0,0,0,0,0,0,0,0,0,1,0
25752,0,0,1,0,0,0,0,0,0,0,1,0
25753,1,0,1,0,0,0,0,0,0,1,1,0
25754,1,1,0,0,0,0,0,0,0,0,1,0
25755,1,0,0,0,0,0,0,0,0,0,0,1
25756,1,0,0,0,0,0,0,0,0,0,0,0
25758,1,0,1,0,0,0,0,0,0,1,1,0
25760,1,0,0,0,0,0,0,0,0,0,0,1
25761,1,0,0,0,1,0,0,0,0,0,1,0
25762,1,0,1,0,1,0,0,0,0,0,1,0
25763,1,0,0,0,0,0,1,0,0,0,1,0
25764,0,0,0,0,0,0,0,0,0,0,0,0
25766,1,0,0,0,0,0,0,0,0,0,0,1
25767,1,0,1,0,0,0,0,0,0,0,1,0
25768,1,0,0,0,0,0,0,0,0,0,0,1
25769,1,0,0,0,1,0,0,1,0,0,1,0
25771,1,0,1,0,1,0,0,0,0,0,1,0
25774,0,0,0,0,0,0,0,0,0,0,0,0
25776,1,0,1,0,0,0,0,0,0,0,1,0
25777,1,0,0,0,1,0,0,0,0,0,1,0
25778,1,0,0,0,0,0,0,0,0,0,0,0
25779,1,0,1,0,0,0,0,0,0,0,1,0
25780,1,1,1,0,0,0,0,0,0,1,1,0
25781,1,0,0,0,1,0,0,0,0,0,1,1
25782,1,0,0,0,0,0,0,0,0,1,1,0
25783,1,0,0,0,1,0,0,0,0,0,1,0
25784,1,0,1,0,0,0,0,0,0,1,1,0
25785,1,1,1,0,0,0,0,0,0,0,1,0
25786,1,1,1,0,1,0,0,0,0,0,1,0
25787,1,0,0,0,0,0,0,0,0,0,0,0
25788,1,0,0,0,0,0,0,0,0,1,1,0
25789,1,0,0,0,1,0,0,0,0,0,1,1
25790,1,0,1,0,0,0,0,0,1,1,1,0
25795,1,0,0,0,0,0,1,0,0,0,1,0
25796,1,0,0,0,0,0,0,0,0,0,0,1
25797,1,1,1,0,0,0,0,0,0,0,1,0
25798,0,0,1,0,0,0,0,0,0,0,1,0
25799,1,0,0,0,1,0,0,0,0,0,1,0
25800,1,0,0,0,1,0,0,0,0,0,1,0
25801,1,0,0,0,0,0,0,0,0,0,0,1
25802,1,0,0,0,0,0,0,0,0,0,0,0
25803,1,1,1,0,1,0,0,0,0,0,1,0
25804,1,0,0,0,0,0,0,0,0,0,1,0
25805,1,1,0,0,0,0,0,0,0,0,0,0
25806,1,0,0,0,0,0,0,0,0,0,1,0
25807,1,0,1,0,0,0,0,0,0,0,1,0
25808,1,0,0,0,0,0,0,0,0,1,1,0
25809,1,0,0,0,0,0,0,0,0,1,1,0
25810,1,0,1,0,0,0,0,0,0,0,1,1
25811,1,0,0,0,0,0,0,0,0,0,1,0
25812,1,0,0,0,0,0,0,0,0,0,1,0
25813,1,0,0,0,0,0,0,0,0,0,1,0
25815,1,0,1,0,0,0,0,0,0,0,1,0
25816,1,0,0,0,0,0,0,0,0,0,0,1
25817,1,1,0,0,0,0,0,0,0,0,1,1
25819,1,0,0,0,0,0,0,1,0,0,1,0
25820,1,0,0,0,0,0,0,0,0,0,0,1
25821,1,0,0,0,1,0,0,0,1,0,1,0
25822,1,0,0,0,0,0,0,0,0,0,1,0
25823,1,0,0,0,1,0,0,0,0,1,1,0
25824,1,0,1,0,0,0,0,0,0,0,1,0
25825,1,0,0,0,0,0,0,0,0,0,0,1
25826,1,0,0,0,0,0,0,0,0,1,1,0
25827,1,0,0,0,0,0,0,0,0,0,0,1
25828,1,0,1,0,0,0,0,0,0,0,1,1
25829,1,0,0,0,0,0,0,0,0,0,1,0
25830,1,0,0,0,0,0,0,0,0,0,1,0
25831,1,0,0,0,0,0,0,0,0,0,1,0
25832,1,1,1,0,0,0,0,0,0,1,1,0
25833,1,0,0,0,0,0,0,0,1,0,1,0
25834,1,0,0,0,1,0,0,0,0,0,1,0
25837,1,0,0,0,0,0,0,0,0,0,1,0
25838,1,0,0,0,0,0,0,0,0,0,0,1
25839,1,0,0,0,0,0,0,0,0,0,0,0
25840,1,0,0,0,0,0,0,0,0,0,0,0
25841,1,0,0,0,0,0,0,0,0,0,0,0
25842,1,0,0,0,0,0,0,0,0,1,1,0
25843,1,0,0,0,1,0,1,0,0,0,1,0
25844,1,0,1,0,0,0,0,0,0,0,1,0
25845,1,0,0,0,0,0,0,0,1,0,1,1
25846,1,0,0,0,0,0,0,1,0,0,1,0
25847,1,0,0,0,0,0,0,0,0,1,1,0
25848,1,0,1,0,0,0,0,0,0,0,1,0
25849,1,0,0,0,0,0,0,0,0,1,1,0
25850,1,0,0,1,0,0,0,0,0,0,1,0
25851,1,0,0,0,1,0,0,0,0,0,1,0
25852,0,0,0,0,0,0,0,0,0,0,1,0
25853,1,0,1,0,0,0,0,0,0,0,1,0
25854,1,0,1,1,0,0,0,0,0,0,1,0
25855,1,0,1,0,0,0,0,0,0,0,1,0
25856,1,0,0,0,0,0,0,0,0,0,1,0
25857,1,1,1,1,0,0,0,1,0,0,1,0
25858,1,0,1,1,0,0,0,0,0,0,1,0
25859,0,0,0,0,0,0,0,0,0,0,0,0
25860,1,0,1,0,0,0,0,0,0,0,1,0
25861,1,0,0,0,1,0,0,0,1,0,1,0
25862,0,0,0,0,0,0,0,0,0,0,1,0
25864,1,0,0,0,1,0,0,0,1,0,1,0
25865,1,0,1,0,0,0,0,0,1,0,1,0
25867,1,0,1,0,0,0,0,0,0,0,1,0
25869,1,1,1,0,0,0,0,0,1,0,1,0
25870,1,0,1,0,0,0,0,0,0,0,1,0
25872,1,1,1,0,0,0,1,0,0,0,1,0
25873,1,0,0,0,0,0,0,0,0,0,0,0
25874,0,0,0,0,0,0,0,0,0,0,1,0
25875,1,1,1,0,0,0,0,0,1,0,1,0
25876,1,0,1,0,0,0,0,0,0,0,1,1
25877,0,0,1,0,0,0,0,0,0,0,1,0
25878,1,0,1,0,0,0,0,0,0,0,1,0
25879,0,0,0,0,0,0,0,0,0,0,1,0
25880,1,1,0,0,0,0,0,0,0,0,0,1
25881,0,0,0,0,0,0,0,0,0,0,0,0
25882,1,0,0,0,1,0,0,0,1,0,1,0
25883,1,0,0,0,0,0,0,0,1,0,1,0
25885,1,0,0,0,1,0,1,0,0,0,1,0
25887,0,0,0,0,0,0,0,0,0,0,1,0
25888,1,0,0,0,0,0,0,0,0,0,0,0
25889,1,0,1,0,0,0,0,0,0,0,1,0
25891,1,0,0,0,0,0,0,0,0,0,0,0
25892,1,0,1,0,0,0,0,0,0,0,1,0
25893,1,0,1,0,0,0,0,0,0,1,1,0
25894,1,0,1,0,0,0,0,0,0,0,1,1
25895,1,0,1,0,0,0,0,0,0,0,1,0
25896,1,0,1,0,0,0,1,0,0,0,1,0
25897,1,0,1,0,0,0,0,0,0,0,1,0
25898,1,0,1,0,0,0,0,1,1,1,1,0
25899,1,0,0,0,0,0,0,0,0,0,0,0
25900,1,0,0,0,0,0,0,0,0,0,0,0
25901,1,0,0,0,0,0,0,0,0,0,0,1
25903,1,0,1,0,0,0,0,0,0,1,1,0
25904,1,0,0,0,0,0,0,0,0,0,1,0
25905,0,0,0,0,0,0,0,0,0,0,0,0
25906,1,0,0,0,1,0,0,0,0,0,1,0
25907,1,0,0,0,0,0,0,0,0,0,0,1
25908,1,0,0,0,0,0,0,0,1,1,1,0
25909,1,0,1,0,0,0,0,0,0,0,1,0
25910,1,0,0,0,1,0,0,0,0,0,1,0
25911,1,0,0,0,0,0,0,0,1,0,1,0
25912,1,0,0,0,0,0,0,0,0,1,1,0
25913,1,0,0,0,0,0,0,0,0,0,0,0
25914,1,0,0,1,0,0,0,0,0,0,1,0
25915,1,0,0,0,0,0,0,1,0,0,1,0
25916,1,0,1,0,0,0,0,0,0,0,1,0
25917,1,0,0,0,0,0,0,0,0,0,0,1
25918,1,0,1,0,0,0,0,0,0,0,1,0
25919,1,1,0,0,0,0,0,0,0,0,1,0
25921,1,0,0,0,0,0,0,0,0,0,0,0
25922,1,0,1,0,0,0,0,0,0,0,1,0
25923,1,0,0,0,0,0,0,0,0,0,0,1
25924,1,0,0,0,0,0,1,0,0,0,1,0
25925,1,0,0,0,0,0,0,0,1,0,1,0
25926,1,0,0,0,0,0,0,0,0,0,0,0
25927,1,0,0,0,0,0,0,0,0,0,0,0
25928,1,0,0,0,1,0,0,0,0,0,1,0
25929,1,0,1,0,0,0,0,0,0,0,1,0
25930,1,1,0,0,0,0,0,0,1,0,1,0
25931,1,0,0,0,0,0,1,0,0,0,1,0
25933,1,0,1,0,0,0,1,0,0,0,1,0
25934,1,0,0,0,0,0,0,0,0,0,0,1
25935,1,0,0,0,0,0,0,0,0,0,0,0
25936,1,0,1,0,0,0,0,0,0,1,1,0
25937,1,1,0,0,1,0,0,0,0,0,1,0
25938,1,0,0,0,0,0,0,0,0,0,0,0
25939,1,1,0,0,0,0,0,0,1,0,1,1
25940,1,0,1,0,0,0,0,0,0,0,1,0
25941,0,0,0,0,0,0,0,0,0,0,0,0
25942,1,0,1,0,0,0,0,0,0,0,1,0
25944,1,0,0,0,1,0,0,0,0,0,1,0
25945,1,0,0,0,0,0,0,0,0,0,0,0
25946,1,0,1,0,0,0,0,0,0,1,1,0
25947,1,0,0,0,0,0,0,0,0,0,0,1
25948,0,0,0,0,0,0,0,0,0,0,0,0
25949,1,0,0,0,0,0,1,0,0,0,1,0
25950,1,0,0,0,0,0,0,0,0,0,1,0
25951,1,0,1,0,0,0,0,0,0,0,1,0
25952,0,0,0,0,0,0,0,0,0,0,0,0
25954,1,0,1,1,1,0,0,0,0,0,1,0
25955,1,0,0,0,0,0,0,0,0,0,0,1
25956,1,0,0,0,0,0,0,1,0,0,1,0
25957,1,0,1,0,0,0,0,0,1,0,1,0
25958,0,0,0,0,0,0,0,0,0,0,0,0
25959,1,0,1,0,0,0,0,0,0,0,1,0
25960,0,0,0,0,0,0,0,0,0,0,0,0
25962,1,0,1,0,0,0,0,0,0,0,1,0
25963,1,0,0,0,0,0,0,0,0,0,1,0
25964,1,0,0,0,0,0,0,0,0,0,0,0
25965,1,0,1,0,0,0,0,0,0,0,1,1
25966,1,0,0,0,1,0,0,0,0,0,1,0
25967,1,0,0,0,0,0,0,0,0,0,0,1
25968,1,0,0,0,0,0,0,1,0,0,1,0
25969,1,0,0,0,0,0,0,0,0,0,1,1
25970,1,0,0,0,0,0,0,0,0,0,1,0
25971,1,0,0,0,0,0,0,0,0,0,0,1
25972,1,0,0,0,0,0,0,0,0,0,1,1
25973,0,0,0,0,0,0,0,0,0,0,0,0
25974,1,0,0,0,0,0,0,0,0,0,1,1
25975,1,0,0,0,0,0,0,0,0,0,0,1
25976,1,0,1,0,0,0,0,0,0,1,1,0
25977,1,0,1,0,0,0,0,0,0,0,1,0
25978,1,0,0,0,0,0,0,0,0,0,0,0
25979,1,0,0,0,0,0,0,0,0,0,0,1
25980,1,0,0,0,0,0,0,0,0,0,0,0
25981,1,0,0,0,0,0,0,0,0,0,0,1
25982,1,0,0,0,0,0,0,0,1,0,1,0
25983,1,0,1,0,0,0,0,0,0,0,1,0
25984,1,0,1,0,0,0,0,1,0,0,1,0
25985,1,0,0,0,0,0,0,0,0,0,1,1
25986,1,0,0,0,0,0,1,0,0,0,1,0
25987,1,0,0,0,0,0,1,0,0,0,1,0
25988,1,0,0,0,0,0,0,0,0,0,0,0
25991,1,0,1,0,0,0,0,0,0,0,1,0
25993,1,0,0,0,0,0,0,0,0,0,0,0
25994,1,1,0,0,0,0,0,0,0,0,1,0
25995,1,0,0,0,0,0,0,0,0,0,0,1
25996,1,0,0,0,0,0,0,0,0,0,0,1
25998,1,0,0,1,0,0,0,0,0,0,1,0
25999,1,0,0,0,0,0,0,0,0,0,0,0
26000,1,0,0,1,0,0,0,0,0,0,1,0
26001,1,0,1,0,0,0,0,0,0,0,1,0
26002,0,0,1,0,0,0,0,0,0,0,1,0
26004,1,0,0,0,0,0,0,0,0,0,0,1
26005,1,0,1,0,0,0,0,0,0,0,1,0
26006,1,0,1,0,1,0,1,0,0,0,1,0
26007,0,0,1,0,0,0,0,0,0,0,1,0
26008,1,0,0,0,0,0,0,0,0,0,0,0
26009,1,0,0,0,1,0,0,0,0,0,1,0
26010,1,0,1,0,0,0,0,0,0,1,1,0
26011,1,1,1,0,0,0,0,0,1,1,1,0
26012,1,0,0,0,0,0,0,0,0,0,0,0
26013,1,0,0,0,0,0,0,0,0,0,0,1
26016,1,0,1,0,0,0,0,0,0,0,1,0
26017,1,0,1,0,0,0,0,0,0,0,1,0
26018,1,0,1,0,0,0,0,0,0,0,1,0
26020,1,0,0,0,0,0,0,1,0,0,1,0
26021,1,0,0,0,0,0,0,0,0,0,0,0
26022,1,0,0,0,0,0,0,0,0,0,1,0
26023,1,0,0,0,0,0,0,0,0,0,0,0
26024,1,0,0,0,0,0,0,0,0,0,0,1
26027,1,0,1,0,0,0,1,0,0,0,1,0
26028,1,0,0,0,0,0,0,0,0,0,0,1
26029,1,0,0,0,1,0,0,0,0,0,1,0
26030,1,0,0,0,0,0,0,0,0,0,0,0
26031,1,0,1,0,0,0,0,0,0,0,1,0
26032,1,0,1,0,0,0,0,0,0,0,1,0
26033,1,0,0,0,0,0,0,0,0,0,0,0
26034,0,0,0,0,0,0,0,0,0,0,0,0
26035,0,0,0,0,0,0,0,0,0,0,1,0
26036,1,1,1,0,0,0,0,0,0,0,1,0
26037,1,0,0,0,0,0,0,0,0,0,0,0
26038,0,0,0,0,0,0,0,0,0,0,0,0
26039,1,0,0,0,1,0,0,0,0,1,1,0
26040,1,0,1,0,0,0,0,0,0,0,1,0
26041,1,0,0,0,0,0,1,0,0,0,1,0
26042,0,0,0,0,0,0,0,0,0,0,0,0
26044,0,0,0,0,0,0,0,0,0,0,1,0
26045,1,0,1,0,0,0,0,0,0,0,1,0
26046,0,0,0,0,0,0,0,0,0,0,1,0
26047,1,1,1,0,0,0,0,0,0,0,1,0
26048,1,0,0,0,0,0,0,0,0,0,0,0
26049,1,0,1,0,0,0,0,0,0,0,1,1
26050,1,0,0,0,0,0,0,0,0,0,0,1
26051,1,1,1,0,0,0,0,0,0,0,1,1
26053,1,0,1,0,0,0,0,0,0,0,1,0
26054,0,0,0,0,0,0,0,0,0,0,0,0
26055,0,0,0,0,0,0,0,0,0,0,0,0
26056,1,0,0,0,0,0,0,0,0,0,0,1
26057,1,0,0,0,0,0,0,0,0,0,0,0
26059,0,0,0,0,0,0,0,0,0,0,0,0
26060,1,0,0,0,0,0,0,0,0,0,0,1
26061,1,0,0,1,0,0,0,0,0,0,1,0
26062,1,0,0,0,0,0,0,0,0,0,0,0
26063,1,0,0,0,0,0,0,0,0,0,0,0
26065,1,0,0,0,0,0,0,0,0,0,1,0
26066,1,0,0,0,0,0,0,0,0,0,0,0
26067,1,0,0,1,0,0,0,0,0,0,1,0
26068,1,0,0,0,0,0,0,0,0,0,1,0
26070,0,0,0,0,0,0,0,0,0,0,0,0
26071,1,0,1,0,0,0,0,0,0,0,1,0
26072,0,0,0,0,0,0,0,0,0,0,0,0
26073,1,0,0,0,1,0,0,0,0,0,1,0
26074,1,0,0,0,0,0,0,0,0,0,0,1
26075,1,0,1,0,0,0,0,0,0,0,1,0
26076,1,0,1,0,0,0,0,0,0,0,1,0
26077,1,0,0,0,1,0,0,0,0,0,1,0
26078,1,0,0,0,1,0,0,0,0,0,1,0
26079,1,0,0,0,1,0,0,0,0,0,1,1
26080,1,0,1,0,0,0,1,1,0,1,1,0
26081,1,0,1,0,0,0,0,0,0,0,1,0
26082,1,0,0,1,0,0,0,0,0,0,1,0
26083,1,0,0,0,0,0,0,0,0,0,0,1
26084,1,1,1,0,0,0,0,0,0,0,1,0
26085,1,0,0,0,0,0,0,0,0,0,1,0
26088,1,0,0,0,0,0,0,0,0,0,1,0
26089,1,1,0,1,1,0,0,0,0,0,1,0
26090,1,0,0,0,0,0,0,0,1,1,1,0
26091,1,0,0,0,0,0,0,0,0,0,1,0
26092,1,0,0,0,0,0,0,0,0,0,0,0
26093,0,0,0,0,0,0,0,0,0,0,0,0
26094,1,0,1,0,0,0,0,0,0,0,1,0
26095,1,0,0,0,0,0,0,0,1,0,1,0
26096,1,0,0,0,0,0,0,0,0,0,0,1
26097,1,0,0,0,0,0,0,0,0,0,0,0
26099,1,0,0,0,0,0,0,0,0,0,0,0
26100,1,0,0,0,0,0,0,0,0,1,1,1
26102,1,0,0,0,0,0,0,0,0,0,1,0
26103,1,0,0,0,1,0,0,0,0,0,1,0
26104,1,0,0,0,0,0,0,0,0,0,0,0
26105,0,1,1,0,0,0,0,0,0,0,1,0
26106,1,0,0,1,0,0,0,0,0,0,1,0
26107,1,0,0,0,0,0,0,0,0,0,0,0
26108,1,0,1,0,0,0,0,0,0,0,1,1
26109,1,1,1,0,0,0,0,0,1,0,1,0
26110,1,0,1,0,0,0,0,0,0,0,1,0
26111,1,0,0,0,1,0,0,1,0,0,1,0
26112,1,0,0,0,0,0,0,0,1,1,1,0
26113,1,0,1,0,0,0,0,1,0,0,1,0
26114,1,0,0,0,1,0,0,0,0,0,1,0
26115,1,0,0,0,0,0,0,0,0,0,0,0
26116,1,0,0,0,0,0,0,0,0,0,0,0
26117,1,1,1,0,0,0,0,0,0,0,1,0
26118,1,0,0,0,0,0,0,0,0,0,0,0
26119,0,0,1,0,0,0,0,0,0,0,1,0
26120,0,0,1,0,0,0,0,0,0,0,1,0
26121,1,0,1,1,0,0,0,0,0,0,1,1
26122,1,0,1,0,0,0,0,0,0,0,1,0
26123,1,0,1,0,0,0,0,0,0,0,1,0
26124,1,0,0,0,0,0,0,0,0,1,1,0
26125,1,0,0,0,0,0,0,0,0,0,1,0
26126,1,0,1,0,0,0,0,0,0,0,1,0
26127,1,0,0,0,0,0,0,0,0,0,1,0
26128,1,0,0,0,0,0,0,0,0,0,0,1
26130,1,0,0,0,0,0,0,0,0,1,1,0
26132,0,0,0,0,0,0,0,0,0,0,0,0
26133,1,0,1,0,0,0,0,0,1,0,1,0
26134,1,0,1,0,0,0,0,0,0,0,1,1
26135,0,0,0,0,0,0,0,0,0,0,0,0
26136,0,0,0,0,0,0,0,0,0,0,1,0
26137,1,0,0,0,0,0,0,0,0,0,1,0
26138,1,0,1,0,0,0,0,0,0,0,1,0
26139,1,0,1,0,0,0,0,0,0,0,1,0
26140,1,1,0,0,0,0,0,0,0,0,1,0
26141,1,0,0,0,0,0,0,0,1,0,1,0
26142,1,0,1,0,0,0,0,0,1,0,1,0
26143,1,0,0,0,0,0,0,0,0,0,1,0
26144,1,0,1,1,1,0,1,0,0,0,1,0
26145,1,0,0,0,0,0,0,0,0,1,1,0
26146,1,0,0,0,0,0,0,0,1,0,1,0
26147,1,1,1,0,0,0,0,0,0,0,1,0
26148,1,0,0,0,0,0,0,0,0,0,0,0
26151,1,0,1,0,0,0,0,0,0,0,1,1
26152,1,0,0,0,0,0,0,0,0,0,0,1
26153,1,0,0,0,1,0,0,0,0,0,1,0
26154,0,0,0,0,0,0,0,0,0,0,0,0
26155,1,0,0,0,0,0,0,0,0,0,1,0
26156,1,0,0,1,0,0,0,0,0,0,1,0
26157,1,0,0,0,0,0,0,0,0,0,1,0
26158,1,0,0,0,1,0,0,0,0,0,1,0
26160,1,0,0,0,1,0,0,0,0,0,1,0
26161,1,0,0,0,0,0,0,0,0,0,0,1
26162,1,1,0,0,0,0,0,0,0,0,1,1
26163,1,0,0,0,0,0,1,1,0,0,1,0
26164,1,0,1,0,0,0,0,0,0,1,1,0
26165,0,0,1,0,0,0,0,0,0,0,1,0
26166,1,0,0,0,1,0,0,0,0,0,1,0
26167,1,0,1,1,0,0,0,0,0,0,1,0
26168,1,0,0,0,0,0,0,0,0,1,1,0
26169,1,0,0,0,0,0,0,1,0,0,1,0
26170,1,0,0,0,0,0,0,0,0,0,0,0
26171,1,0,1,0,0,0,0,0,0,0,1,0
26172,1,0,1,0,0,0,0,0,0,0,1,0
26173,1,0,1,0,0,0,0,0,0,0,1,0
26174,1,0,0,0,0,0,0,0,0,0,1,0
26175,1,0,0,0,0,0,0,0,0,0,0,0
26176,1,0,1,0,0,0,0,0,0,0,1,0
26177,1,0,0,0,0,0,0,1,0,0,1,0
26178,1,0,0,0,0,0,0,0,0,0,0,1
26179,1,1,1,0,0,0,0,0,0,0,0,1
26180,1,0,0,0,0,0,0,0,0,0,0,0
26181,1,0,1,0,0,0,0,0,0,0,1,1
26182,1,0,0,0,0,0,0,0,0,0,0,1
26184,0,0,0,0,0,0,0,0,0,0,1,0
26185,1,0,1,0,0,0,0,0,0,0,1,0
